Group,Matrix ID,Name,Kind,Type,Author,Num Rows,Num Cols,Nonzeros,Pattern Entries,Num Explicit Zeros,Symmetric,Structural Rank,Structural Rank Full,Rank,Full Numerical Rank?,sprank(A)-rank(A),Null Space Dimension,Num Dmperm Blocks,Strongly Connect Components,Pattern Symmetry,Numeric Symmetry,Positive Definite,Cholesky Candidate,Matrix Norm,Minimum Singular Value,Condition Number,RCM Bandwidth,Skew-Symmetric Frobenius Norm,Directional Mean Bias,Signed Frobenius Ratio,Gershgorin Discs,Diagonal Dominance Min Ratio,Diagonal Dominance Mean Ratio,Diagonal Dominance Max Ratio,Strictly Diagonally Dominant Row Fraction,Fiedler Value,Brauer Pair Count,Brauer Max Product,Brauer Mean Product,Brauer Min Product,Brauer Max Center Distance,Brauer Mean Center Distance,Brauer Unions
Pajek,1487,GD95_c,Directed Graph,binary,Graph Drawing Contest,62,62,287,287,0,0,62,1,62.0,1.0,0.0,0.0,1.0,1,99.7,99.7,0,0,6.480491,0.1258763,51.48302,24.0,0.7071067811865476,inf,inf,"[[-15.0,15.0]]",0.0,0.0,0.0,0.0,0.1259837270568165,1891.0,182.0,20.489687995769433,1.0,0.0,0.0,"[[-13.4907,13.4907]]"
Pajek,1492,GD97_a,Directed Graph,binary,Graph Drawing Contest,84,84,332,332,0,1,84,1,80.0,0.0,4.0,4.0,1.0,1,100.0,100.0,0,0,3.967173,5.845183000000001e-17,6.787081e+16,28.0,0.0,inf,inf,"[[-4.0,4.0]]",0.0,0.0,0.0,0.0,-5.99e-17,3486.0,16.0,15.290877796901894,6.0,0.0,0.0,"[[-4.0,4.0]]"
Pajek,1497,GD98_c,Undirected Graph,binary,Graph Drawing Contest,112,112,336,336,0,1,112,1,100.0,0.0,12.0,12.0,1.0,1,100.0,100.0,0,0,3.0,8.524711000000001e-17,3.519181e+16,50.0,0.0,inf,inf,"[[-3.0,3.0]]",0.0,0.0,0.0,0.0,-2.35e-16,6216.0,9.0,8.864864864864865,4.0,0.0,0.0,"[[-3.0,3.0]]"
Pajek,1498,GD99_b,Undirected Multigraph,integer,Graph Drawing Contest,64,64,252,252,0,1,64,1,45.0,0.0,19.0,19.0,1.0,1,100.0,100.0,0,0,3.982541,1.7487430000000002e-17,2.277374e+17,25.0,0.0,inf,inf,"[[-4.0,4.0]]",0.0,0.015625,0.5,0.0,-2.5e-16,2016.0,16.0,15.069444444444445,3.0,1.0,0.061507936507936505,"[[-4.0,4.0]]"
Pajek,1506,Journals,Undirected Weighted Graph,integer,CATI Center Ljubljana,124,124,12068,12068,0,1,124,1,124.0,1.0,0.0,0.0,1.0,1,100.0,100.0,1,1,68542.72,6.985222,9812.533,117.0,0.0,inf,inf,"[[-72151.0,132913.0]]",0.16245210727969348,0.24415576879539433,0.4158406124251644,0.0,36.39513488480912,7626.0,7998639152.0,99908072.00288486,5940.0,31990.0,4080.5856281143456,"[[-62644.8696,117845.5315]]"
Pajek,1524,Stranke94,Undirected Weighted Graph,integer,V. Batagelj,10,10,90,90,0,1,10,1,10.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0,0,1336.242,25.82959,51.733,9.0,0.0,-0.836849676,-1.474049916,"[[-1658.0,1658.0]]",0.0,0.0,0.0,0.0,-25.82959253,45.0,2009276.0,1319499.5111111111,697476.0,0.0,0.0,"[[-1417.4893,1417.4893]]"
Pajek,1526,Tina_AskCog,Directed Graph,binary,V. Batagelj,11,11,36,36,0,0,11,1,11.0,1.0,0.0,0.0,1.0,1,50.0,50.0,0,0,4.120311,0.2082678,19.78371,10.0,3.0,inf,inf,"[[-7.0,7.0]]",0.0,0.0,0.0,0.0,0.053301116,55.0,28.0,8.781818181818181,2.0,0.0,0.0,"[[-5.2915,5.2915]]"
Pajek,1528,Tina_DisCog,Directed Graph,binary,V. Batagelj,11,11,48,48,0,0,11,1,10.0,0.0,1.0,1.0,1.0,1,50.0,50.0,0,0,5.202639,6.746176999999999e-19,7.711982e+18,8.0,3.4641016151377544,inf,inf,"[[-8.0,8.0]]",0.0,0.0,0.0,0.0,0.092690628,55.0,42.0,15.527272727272727,3.0,0.0,0.0,"[[-6.4807,6.4807]]"
GHS_indef,1239,laser,Materials Problem,real,"N. Gould, Y. Hu, J. Scott",3002,3002,9000,9000,0,1,3000,0,3000.0,0.0,0.0,2.0,1002.0,1,100.0,100.0,0,0,4.24914,3.0720980000000005e-17,1.38314e+17,4.0,0.0,-0.857142857,2.915475947536983,"[[-2.0,2.0],[3.0,5.0]]",0.0,1.3324450366422385,4.0,0.3331112591605596,1.3552527156068804e-20,4504501.0,4.000000004,1.7743365672079996,0.0,4.0,1.7777773831108041,"[[-2.0,2.0],[3.0,5.0]]"
GHS_indef,1240,mario001,2D/3D Problem,real,"N. Gould, Y. Hu, J. Scott",38434,38434,204912,206156,1244,1,38434,1,38434.0,1.0,0.0,0.0,312.0,312,100.0,100.0,0,0,2.607803,0.000139406,18706.53,338.0,0.0,1.1497921257854191,1.0724390061333642,"[[-3.0,3.7966]]",0.0,0.1394299342830229,0.4293956335117376,0.008091794,-0.000139406,,,,,,,
GHS_indef,1245,sit100,2D/3D Problem,real,"N. Gould, Y. Hu, J. Scott",10262,10262,61046,61046,0,1,10262,1,10261.0,0.0,1.0,1.0,1.0,1,100.0,100.0,0,0,3.242868,4.5119490000000006e-17,7.187289e+16,390.0,0.0,1.291715832711836,1.0539274015575009,"[[-5.0,5.0]]",0.0,0.1133004846191587,0.5031495280292391,0.0,0.004887025,,,,,,,
